Date,Open,High,Low,Adj Close,Volume,pct_change,^VIX,CAPE_Daily,5d_pct_change,volume_pct_change,std,diff,state
2012-02-16,134.57000732421875,136.1699981689453,134.3300018310547,112.33661651611328,186567800,0.011073255470775534,19.219999313354492,12.590960650506737,0.00509771455774688,-0.04419834309365345,0.0056165014918910915,1.2303085327148438,
2012-02-17,136.52000427246094,136.6300048828125,135.9600067138672,112.63388061523438,129869400,0.0026461906040979866,17.780000686645508,12.620535939576449,0.015257594532751995,-0.30390238830066063,0.005566585205936492,0.29726409912109375,
2012-02-21,136.72999572753906,137.0500030517578,136.0500030517578,112.68338012695312,134042300,0.0004394726653149661,18.190000534057617,12.629621750867265,0.00820027651444355,0.03213151057908936,0.005555193727065088,0.04949951171875,
2012-02-22,136.25999450683594,136.5500030517578,135.7899932861328,112.32008361816406,124455300,-0.0032240469568782792,18.190000534057617,12.587437465336293,0.006213267058120087,-0.07152219858954967,0.005581377633827918,-0.3632965087890625,
2012-02-23,135.9600067138672,136.72999572753906,135.5,112.81552124023438,137704300,0.004410944206154399,16.799999237060547,12.64121102685356,0.015383584315404653,0.10645589219583251,0.005577122506196222,0.4954376220703125,
2012-02-24,136.92999267578125,137.1999969482422,136.6300048828125,113.06322479248047,105539100,0.002195651356506456,17.309999465942383,12.662350137876217,0.006468133889923289,-0.23358166738438813,0.005375646843977209,0.24770355224609375,
2012-02-27,136.02000427246094,137.52999877929688,135.8000030517578,113.25312042236328,145728900,0.0016795525709738524,18.190000534057617,12.679502039982887,0.005497811171438549,0.3808048391543988,0.00515271448686277,0.1898956298828125,
2012-02-28,137.1999969482422,137.72000122070312,136.92999267578125,113.58344268798828,129355900,0.002916672533110898,17.959999084472656,12.722058676275527,0.007987536050312993,-0.11235245719963571,0.005128676787335521,0.330322265625,
2012-02-29,137.75999450683594,138.19000244140625,136.5399932861328,113.13754272460938,185934700,-0.003925747915598854,18.43000030517578,12.661794441146796,0.007277942466854759,0.4373886309012578,0.005157054603304097,-0.44589996337890625,
2012-03-01,137.30999755859375,137.99000549316406,136.92999267578125,113.72374725341797,145023500,0.005181344005636523,17.260000228881836,12.739766275111618,0.008050541301401148,-0.22002993524070547,0.005170422686170062,0.5862045288085938,
2012-03-02,137.63999938964844,137.82000732421875,137.0,113.37699890136719,120638300,-0.003049040859321117,17.290000915527344,12.78150021720927,0.0027752092642203685,-0.16814654176736876,0.005072408865407548,-0.34674835205078125,
2012-03-05,137.10000610351562,137.1999969482422,136.27999877929688,112.9145736694336,140765000,-0.004078651193932914,18.049999237060547,12.732039724224746,-0.002989292936628307,0.16683507642266182,0.005228256700948567,-0.46242523193359375,
2012-03-06,135.35000610351562,135.42999267578125,134.36000061035156,111.26319885253906,202129900,-0.014624992711118612,20.8700008392334,12.536346227337756,-0.020427659001522658,0.4359386211060987,0.005514605748344004,-1.6513748168945312,
2012-03-07,135.05999755859375,135.91000366210938,134.92999267578125,112.03935241699219,143692200,0.00697583363104437,19.06999969482422,12.622854814496186,-0.009706683397661564,-0.2891096270269762,0.005710918679706436,0.776153564453125,
2012-03-08,136.52000427246094,137.32000732421875,136.24000549316406,113.15402221679688,116968900,0.009948913268045922,17.950000762939453,12.746785143663498,-0.0050097279625471725,-0.18597599591348735,0.006064386789336777,1.1146697998046875,
2012-03-09,137.3000030517578,137.92999267578125,137.1300048828125,113.59170532226562,122836800,0.0038680295838726675,17.110000610351562,12.793071908391195,0.001893738791632904,0.05016632626279294,0.006083584532786511,0.43768310546875,
2012-03-12,137.5500030517578,137.75999450683594,137.08999633789062,113.59990692138672,104003500,7.220244733385783e-05,15.640000343322754,12.795124693143098,0.00606948447557798,-0.1533196892136558,0.006085104605926234,0.00820159912109375,
2012-03-13,138.32000732421875,140.1300048828125,138.08999633789062,115.64766693115234,184090500,0.018026071193726567,14.800000190734863,13.027120127704274,0.03940627380688699,0.770041392837741,0.006855267917322497,2.047760009765625,
2012-03-14,140.10000610351562,140.4499969482422,139.47999572753906,115.52383422851562,145163600,-0.0010707756232595234,15.3100004196167,13.011536278977289,0.0311005172410741,-0.21145523533262167,0.006768674740160657,-0.12383270263671875,
2012-03-15,140.1199951171875,140.77999877929688,139.75999450683594,116.192626953125,165118500,0.005789218554557829,15.420000076293945,13.089178704246674,0.026853705036718134,0.1374649016695646,0.006794731142233618,0.668792724609375,
2012-03-16,140.36000061035156,140.47999572753906,140.0,116.35350036621094,152893500,0.0013845406314019204,14.470000267028809,13.103830711726681,0.02431335136760171,-0.0740377365346706,0.006627438413399503,0.1608734130859375,
2012-03-19,140.2100067138672,141.27999877929688,140.11000061035156,116.80965423583984,125291100,0.0039204138095820795,15.039999961853027,13.15590332204534,0.02825484105963505,-0.1805335086187444,0.006326704135468106,0.45615386962890625,
2012-03-20,140.0500030517578,140.61000061035156,139.63999938964844,116.46961212158203,121729700,-0.0029110788528768916,15.579999923706055,13.116428795284557,0.007107321853012438,-0.02842500385103175,0.0064087495374768955,-0.3400421142578125,
2012-03-21,140.52000427246094,140.64999389648438,139.9199981689453,116.27889251708984,122388400,-0.0016375052772829024,15.130000114440918,13.091885372709783,0.006535952460516858,0.005411169172354846,0.006443736502607185,-0.1907196044921875,
2012-03-22,139.17999267578125,139.5500030517578,138.74000549316406,115.44124603271484,135216700,-0.007203770746714744,15.569999694824219,12.997538155208487,-0.006466683300940246,0.10481630612051474,0.006645492216698981,-0.837646484375,
2012-03-23,139.32000732421875,139.80999755859375,138.5500030517578,115.81446838378906,120521000,0.003233006952891415,14.819999694824219,13.037945662386479,-0.004632709636799293,-0.10868258136753817,0.00662309408826238,0.37322235107421875,
2012-03-26,140.64999389648438,141.61000061035156,140.60000610351562,117.43992614746094,120164000,0.014035014677832747,14.260000228881836,13.218988290963692,0.005395717637761033,-0.0029621393781996685,0.007185746531580237,1.625457763671875,
2012-03-27,141.74000549316406,141.8300018310547,141.0800018310547,117.07505798339844,119868500,-0.0031068493997890023,15.59000015258789,13.181753372872297,0.005198316116862944,-0.002459139176458791,0.007266371927152244,-0.3648681640625,
2012-03-28,141.10000610351562,141.32000732421875,139.63999938964844,116.49452209472656,148562100,-0.004958664114043776,15.470000267028809,13.116615619202044,0.0018544171944623322,0.239375649148859,0.007397430066234415,-0.580535888671875,
2012-03-29,139.63999938964844,140.49000549316406,139.08999633789062,116.29547119140625,164963700,-0.001708671787660987,15.479999542236328,13.095525021590097,0.007399652966751047,0.11040231660699473,0.007335705482077928,-0.1990509033203125,
2012-03-30,140.9199981689453,141.0500030517578,140.0500030517578,116.7764892578125,135486800,0.004136171954749246,15.5,13.143957983028441,0.008306569010319675,-0.17868718996967214,0.007311828151048156,0.48101806640625,
2012-04-02,140.63999938964844,142.2100067138672,140.36000061035156,117.63066864013672,151741100,0.007314652013886258,15.640000343322754,13.242598733121259,0.0016241707478279466,0.11996962065677241,0.007354118315954275,0.8541793823242188,
2012-04-03,141.63999938964844,141.8800048828125,140.42999267578125,117.14968872070312,155806700,-0.0040888989665189834,15.65999984741211,13.189778827132649,0.0006374606051040566,0.026793004663864917,0.007354526915176842,-0.48097991943359375,
2012-04-04,140.22000122070312,140.33999633789062,139.33999633789062,115.98860931396484,146896000,-0.009911075474612785,16.440000534057617,13.05520978720062,-0.004342803177906807,-0.05719073698371124,0.0068857638110608145,-1.1610794067382812,
2012-04-05,139.3800048828125,140.1999969482422,139.25999450683594,115.9305648803711,137439400,-0.0005004321884456431,16.700000762939453,13.046997509022782,-0.003137751687979029,-0.06437615728134194,0.0068087535193708,-0.05804443359375,
2012-04-09,138.02999877929688,139.83999633789062,137.83999633789062,114.6285400390625,127555900,-0.011231074761450133,18.809999465942383,12.898803993156926,-0.018393678662559254,-0.07191169344452897,0.00708107261608824,-1.3020248413085938,
2012-04-10,137.9499969482422,138.33999633789062,135.75999450683594,112.70450592041016,235360300,-0.016784948303421476,20.389999389648438,12.678473661736417,-0.04187821744682074,0.8451541637823103,0.007986705977497496,-1.9240341186523438,
2012-04-11,137.2899932861328,137.5399932861328,136.75,113.61674499511719,154133000,0.008094078113888736,20.020000457763672,12.772914291196457,-0.030157516969668063,-0.3451189516668699,0.008196635330227553,0.9122390747070312,
2012-04-12,137.1300048828125,138.89999389648438,137.02999877929688,115.10124206542969,154321500,0.01306582995645833,17.200000762939453,12.948917230682428,-0.0076504689019348815,0.0012229697728585176,0.007709373399138472,1.4844970703125,
2012-04-13,138.47000122070312,138.82000732421875,137.00999450683594,113.73285675048828,169246700,-0.011888536477856149,19.549999237060547,12.787379474758977,-0.0189571070593042,0.09671497490628322,0.00812108614064967,-1.3683853149414062,
2012-04-16,137.83999633789062,138.0399932861328,136.5800018310547,113.6582260131836,147825300,-0.000656193288702922,19.549999237060547,12.78093974545681,-0.008464855484927591,-0.12656908524656607,0.007983720250761606,-0.0746307373046875,
2012-04-17,137.83999633789062,139.36000061035156,137.6999969482422,115.34175109863281,147877600,0.014812171054420231,18.459999084472656,12.978873990183418,0.023399642779899477,0.00035379600109042286,0.008692138284924116,1.6835250854492188,
2012-04-18,138.4600067138672,139.0800018310547,138.3800048828125,114.95199584960938,123884200,-0.003379134141028861,18.639999389648438,12.926240908112296,0.011752236473149935,-0.16225175415343496,0.008657458723300445,-0.3897552490234375,
2012-04-19,138.6300048828125,139.14999389648438,137.07000732421875,114.21387481689453,198666700,-0.006421124115848498,18.360000610351562,12.849531463260119,-0.007709449807941526,0.603648407141508,0.008735259054990993,-0.7381210327148438,
2012-04-20,138.3300018310547,138.8300018310547,137.8699951171875,114.40461730957031,143199600,0.0016700465944403664,17.440000534057617,12.864555979404873,0.005906477497138463,-0.2791967652354421,0.008750998137575666,0.19074249267578125,
2012-04-23,136.5399932861328,136.91000366210938,135.94000244140625,113.44263458251953,171844900,-0.008408600541425115,18.969999313354492,12.756396322882035,-0.0018968396589179592,0.20003756993734623,0.008799330695038552,-0.9619827270507812,
2012-04-24,136.91000366210938,137.66000366210938,136.8000030517578,113.87382507324219,137484200,0.003800956248146692,18.100000381469727,12.803336971320936,-0.012726753421103743,-0.19995181701639098,0.008813190088179202,0.43119049072265625,
2012-04-25,138.64999389648438,139.25,138.52999877929688,115.4329833984375,150252200,0.013691981666484665,16.81999969482422,12.978033282554726,0.00418424704393483,0.09286885329368766,0.00878465431563047,1.5591583251953125,
2012-04-26,138.88999938964844,140.32000732421875,138.80999755859375,116.2374267578125,136291600,0.00696892114967107,16.239999771118164,13.064728693630643,0.017717216442941774,-0.09291444651060021,0.008925456265512903,0.804443359375,
2012-04-27,140.5800018310547,140.7899932861328,139.8000030517578,116.42818450927734,130725000,0.0016411043911208623,16.31999969482422,13.096271178089818,0.017687810573513874,-0.04084330949229442,0.008869379542959327,0.19075775146484375,
2012-04-30,140.11000061035156,140.2100067138672,139.49000549316406,115.99691772460938,115092200,-0.0037041442025886884,17.149999618530273,13.045411784064598,0.02251607741207584,-0.11958538917575057,0.008899355768618993,-0.43126678466796875,
2012-05-01,139.7899932861328,141.66000366210938,139.6300048828125,116.71846771240234,138832200,0.006220423800449737,16.600000381469727,13.11922773653618,0.024980654134789226,0.20626940835260776,0.008960196806907897,0.7215499877929688,
2012-05-02,139.9199981689453,140.4600067138672,139.4600067138672,116.37008666992188,121081000,-0.002984797944219797,16.8799991607666,13.097999451949564,0.008118158639717432,-0.12786082767542395,0.008821440397463987,-0.34838104248046875,
2012-05-03,140.33999633789062,140.4499969482422,138.99000549316406,115.48273468017578,143759700,-0.007625258476115282,17.559999465942383,12.9976835594559,-0.006492677089360965,0.18730188881822918,0.008926982735249063,-0.8873519897460938,
2012-05-04,138.52000427246094,139.3000030517578,136.9199981689453,113.61674499511719,193927300,-0.01615817022541388,19.15999984741211,12.787807247044654,-0.024147413497941583,0.3489684522157461,0.009345505229787046,-1.8659896850585938,
2012-05-07,136.50999450683594,137.55999755859375,136.4600067138672,113.69970703125,127765900,0.0007301919812645608,18.940000534057617,12.792290409579293,-0.019804066680575327,-0.34116599364813516,0.009352266811750316,0.0829620361328125,
2012-05-08,136.27999877929688,136.77000427246094,134.9199981689453,113.24357604980469,213377700,-0.004011716418230948,19.049999237060547,12.737556376650678,-0.029771566836876984,0.6700676784650677,0.009081642184760602,-0.4561309814453125,
2012-05-09,135.10000610351562,136.61000061035156,134.49000549316406,112.57183837890625,220752500,-0.005931794935573276,20.079999923706055,12.652185879503921,-0.03263938697398394,0.034562187145142254,0.008393673181696528,-0.6717376708984375,
2012-05-10,136.67999267578125,136.85000610351562,135.7100067138672,112.80401611328125,150600000,0.0020624850559294305,18.829999923706055,12.68403662858966,-0.023195835934376907,-0.31778802052071886,0.008203079295235257,0.232177734375,
2012-05-11,135.1699981689453,136.8699951171875,135.11000061035156,112.46402740478516,153032400,-0.0030139769860203502,19.889999389648438,12.641071467401263,-0.010145666383785001,0.01615139442231084,0.007622019353192431,-0.33998870849609375,
2012-05-14,134.30999755859375,135.61000061035156,133.91000366210938,111.22003936767578,163910000,-0.011061208333149608,21.8700008392334,12.500592960390144,-0.021808918671115785,0.07108037252242005,0.007565261308184396,-1.243988037109375,
2012-05-15,134.02000427246094,134.80999755859375,133.1300048828125,110.58143615722656,207629300,-0.005741799895773281,21.969999313354492,12.428766585254824,-0.023508087482218998,0.26672747239338657,0.007633581703448167,-0.6386032104492188,
2012-05-16,133.94000244140625,134.5500030517578,132.8000030517578,110.15849304199219,207265500,-0.00382472076626883,22.270000457763672,12.37403255232621,-0.021438268857180476,-0.0017521611834168116,0.006695051193029928,-0.422943115234375,
2012-05-17,132.86000061035156,133.02000427246094,130.7899932861328,108.5247573852539,247992900,-0.014830773475772774,24.489999771118164,12.187786337455751,-0.037935340207479684,0.1964986937044515,0.007242790952247438,-1.6337356567382812,
2012-05-18,131.3699951171875,131.60000610351562,129.5500030517578,107.59591674804688,319615900,-0.008558790266719685,25.100000381469727,12.097745689306484,-0.04328593568160932,0.288810687725334,0.0073122303240312015,-0.9288406372070312,
2012-05-21,130.16000366210938,132.02000427246094,129.9499969482422,109.44529724121094,177861100,0.017188203317182404,22.010000228881836,12.29174394437862,-0.01595703558958317,-0.44351610792829765,0.008478951631703981,1.8493804931640625,
2012-05-22,132.30999755859375,133.22999572753906,131.33999633789062,109.63602447509766,197531200,0.0017426718067781177,22.479999542236328,12.297721874482667,-0.008549461057683394,0.11059247918741089,0.008388631414480168,0.19072723388671875,
2012-05-23,131.25,132.4600067138672,129.99000549316406,109.69406127929688,204958400,0.000529358889808984,22.329999923706055,12.318550565526099,-0.004216032281035953,0.03760013607976864,0.00831354060456489,0.05803680419921875,
2012-05-24,132.6300048828125,132.83999633789062,131.4199981689453,109.90971374511719,167357600,0.0019659447677047304,21.540000915527344,12.335550553672451,0.012761662806089591,-0.18345576468200375,0.007586805319715251,0.2156524658203125,
2012-05-25,132.47999572753906,132.85000610351562,131.77999877929688,109.55308532714844,135465600,-0.0032447397579050685,21.760000228881836,12.308836286585326,0.018189989343969204,-0.19056200614731567,0.0072839178656583705,-0.35662841796875,
2012-05-29,133.16000366210938,133.92999267578125,131.1699981689453,110.8799819946289,152883500,0.012111905963379188,21.030000686645508,12.445205607997554,0.013108692557671109,0.12857803014196967,0.007932029722538411,1.3268966674804688,
2012-05-30,132.55999755859375,133.69000244140625,131.49000549316406,109.27110290527344,162370400,-0.01451009515345525,24.139999389648438,12.266804927562713,-0.003328482326601545,0.06205313195995643,0.008366780265295292,-1.6088790893554688,
2012-05-31,131.7100067138672,132.4499969482422,130.33999633789062,109.03064727783203,196186000,-0.0022005417813880657,24.059999465942383,12.238877515781576,-0.006047857046478589,0.208262097032464,0.008110354902527619,-0.24045562744140625,
2012-06-01,129.41000366210938,131.5,128.16000366210938,106.28559112548828,253240900,-0.025176922460606876,26.65999984741211,11.937279939357365,-0.03297363350461746,0.2908204459033774,0.009419898465584843,-2.74505615234375,
2012-06-04,128.38999938964844,128.74000549316406,127.13999938964844,106.23582458496094,202545800,-0.0004682341228039455,26.1200008392334,12.1159187333931,-0.030279939011133017,-0.200185278128454,0.00942170649437328,-0.04976654052734375,
2012-06-05,127.8499984741211,129.25999450683594,127.77999877929688,107.04027557373047,164149400,0.007572313689024668,24.68000030517578,12.185304790634094,-0.03462939253619679,-0.18956897649815496,0.009303339433931825,0.8044509887695312,
2012-06-06,129.97000122070312,132.02999877929688,129.92999267578125,109.44529724121094,184202800,0.022468380752849182,22.15999984741211,12.46616876608726,0.0015941482359569381,0.12216553944150887,0.010803482013570639,2.4050216674804688,
2012-06-07,133.47000122070312,133.52999877929688,131.77999877929688,109.5116195678711,184772700,0.0006059860800962102,21.719999313354492,12.464841561757146,0.0044113494879420845,0.0030938726230003155,0.010802326911435041,0.06632232666015625,
2012-06-08,131.7100067138672,133.1300048828125,131.2899932861328,110.38243103027344,143915400,0.007951772294469972,21.229999542236328,12.565983325742437,0.03854558140386244,-0.22112195145711455,0.010943950847690384,0.8708114624023438,
2012-06-11,134.1699981689453,134.25,131.27999877929688,108.98088836669922,169756100,-0.01269715343730593,23.559999465942383,12.40739918637793,0.025839341789482217,0.17955479399702878,0.011216240039770696,-1.4015426635742188,
2012-06-12,131.7899932861328,133.00999450683594,131.16000366210938,110.23313903808594,181931800,0.011490552978180357,22.09000015258789,12.551954532980162,0.02982861775384893,0.07172466850970305,0.011564737073501051,1.2522506713867188,
2012-06-13,132.52999877929688,133.36000061035156,131.6199951171875,109.52824401855469,172223900,-0.0063945835679024565,24.270000457763672,12.463799006306898,0.0007578834306689597,-0.05336010527021662,0.011403227341890018,-0.70489501953125,
2012-06-14,132.33999633789062,134.0,131.97999572753906,110.68928527832031,230615500,0.010600382304759126,21.68000030517578,12.598590664907803,0.010753796858235187,0.3390446970484351,0.011595639082414597,1.161041259765625,
2012-06-15,133.3800048828125,134.25999450683594,133.10000610351562,111.82131958007812,169444500,0.010227135344775151,21.110000610351562,12.728832569867894,0.01303548523414988,-0.2652510347309699,0.011761449954145041,1.1320343017578125,
2012-06-18,133.5800018310547,134.72999572753906,133.27999877929688,112.03805541992188,131360900,0.001938233609276363,18.31999969482422,12.747222507460341,0.028052322742460056,-0.2247555984407874,0.011204687501195847,0.21673583984375,
2012-06-19,135.0800018310547,136.25,134.3699951171875,113.12176513671875,137382600,0.009672693021447909,18.3799991607666,12.872345361019878,0.026204697823535517,0.04584088568211708,0.011085656185175343,1.083709716796875,
2012-06-20,135.7100067138672,136.10000610351562,134.27000427246094,112.9383544921875,206451800,-0.0016213559283625445,17.239999771118164,12.850637991156773,0.031134530679183703,0.502750712244491,0.010583505336547056,-0.18341064453125,
2012-06-21,135.63999938964844,135.77999877929688,132.3300018310547,110.40419006347656,205272200,-0.02243847486627082,20.079999923706055,12.564561238452365,-0.0025756351586054826,-0.005713682321975444,0.011806373040530232,-2.5341644287109375,
2012-06-22,133.1300048828125,133.7100067138672,132.6199951171875,111.25446319580078,130029200,0.007701457089946961,18.110000610351562,12.65470699306617,-0.005069305087849529,-0.36655231443907166,0.011913576010115032,0.8502731323242188,
2012-06-25,132.0500030517578,132.10000610351562,130.85000610351562,109.47054290771484,146375700,-0.016034595258855866,20.3799991607666,12.45280299693541,-0.02291643230136331,0.12571407037803817,0.012456214517318778,-1.7839202880859375,
2012-06-26,131.6999969482422,132.3800048828125,130.92999267578125,110.02069091796875,141634000,0.00502553468395317,19.719999313354492,12.512236757364434,-0.027413594678283637,-0.032394038081457466,0.012483074004430687,0.5501480102539062,
2012-06-27,132.4199981689453,133.42999267578125,131.97000122070312,111.01271057128906,108088000,0.009016664456869883,19.450000762939453,12.624658022491813,-0.017050398242092757,-0.23684990892017455,0.01235395772869117,0.9920196533203125,
2012-06-28,132.2899932861328,132.99000549316406,131.27999877929688,110.69591522216797,169242100,-0.0028536853797265227,19.709999084472656,12.598022524257335,0.0026423377457294173,0.5657806602027977,0.011917437387208215,-0.31679534912109375,
2012-06-29,135.1999969482422,136.27000427246094,134.85000610351562,113.45520782470703,212250900,0.024926778887921275,17.079999923706055,12.91196825367565,0.01978118059886791,0.25412589420717424,0.013009227245847845,2.7592926025390625,
2012-07-02,136.47999572753906,136.64999389648438,135.52000427246094,113.79696655273438,129524500,0.0030122788947279933,16.799999237060547,12.94372280331068,0.03952135003721291,-0.3897575934895918,0.011425208211697539,0.34175872802734375,
2012-07-03,136.47999572753906,137.50999450683594,136.33999633789062,114.54724884033203,80450000,0.006593165972047066,16.65999984741211,13.024389518803028,0.04114278763926582,-0.3788819875776398,0.011412072895624688,0.7502822875976562,
2012-07-05,136.89999389648438,137.8000030517578,136.2899932861328,114.03041076660156,126177500,-0.004512007743205482,17.5,12.96334390516402,0.027183375487211725,0.5683965195773772,0.011508950293251262,-0.5168380737304688,
2012-07-06,135.47000122070312,135.77000427246094,134.85000610351562,112.94671630859375,151192100,-0.00950355655760926,17.100000381469727,12.841065226184627,0.020333190090243036,0.19824929167244565,0.010915301987162002,-1.0836944580078125,
2012-07-09,135.3800048828125,135.57000732421875,134.6999969482422,112.80498504638672,103780500,-0.0012548506662185543,17.979999542236328,12.820020879931947,-0.005731096798350044,-0.3135851674789887,0.010930954548260412,-0.14173126220703125,
2012-07-10,136.00999450683594,136.22999572753906,133.67999267578125,111.82131958007812,167884800,-0.008720053159921082,18.719999313354492,12.715846332555866,-0.01736115673822214,0.6176911847601427,0.011041435506921434,-0.9836654663085938,
2012-07-11,134.2100067138672,134.60000610351562,133.3800048828125,111.8379898071289,141733400,0.00014907914799588973,17.950000762939453,12.715656566635955,-0.023651890906429163,-0.1557699088899055,0.01061100899415705,0.01667022705078125,
2012-07-12,133.3800048828125,134.22999572753906,132.60000610351562,111.29615783691406,143583200,-0.0048447935370553585,18.329999923706055,12.65224235032585,-0.02397827834965882,0.013051263851710404,0.010422667951293048,-0.5418319702148438,
2012-07-13,133.86000061035156,135.88999938964844,133.83999633789062,113.16344451904297,129642600,0.016777638315826682,16.739999771118164,12.860970976917836,0.0019188535756724523,-0.0970907459925674,0.010872184638099537,1.8672866821289062,
2012-07-16,135.44000244140625,135.8300018310547,134.89999389648438,112.89669036865234,97525200,-0.002357246649077882,17.110000610351562,12.831206655223346,0.0008129545181705389,-0.24773801204233792,0.010702951996732551,-0.266754150390625,
2012-07-17,135.97000122070312,136.63999938964844,134.5500030517578,113.67195892333984,138860300,0.006867061843495614,16.479999542236328,12.926281695317792,0.016549968737727516,0.4238401972003134,0.010582477038407746,0.7752685546875,
2012-07-18,136.0399932861328,137.63999938964844,135.9600067138672,114.51390075683594,113349700,0.007406768049663892,16.15999984741211,13.012635602861161,0.023926672451121345,-0.18371413571769613,0.010677829340377193,0.8419418334960938,
2012-07-19,137.64999389648438,138.17999267578125,137.2100067138672,114.81402587890625,129847300,0.0026208619223233587,15.449999809265137,13.047992233646717,0.031608171480160596,0.1455460402630091,0.010504078439369978,0.3001251220703125,
2012-07-20,136.9499969482422,137.16000366210938,136.32000732421875,113.76364135742188,142904500,-0.009148573211710254,16.270000457763672,12.916707773236379,0.005303804960425262,0.10055811711140694,0.010715693652475591,-1.050384521484375,
2012-07-23,134.47000122070312,136.3800048828125,133.83999633789062,112.61326599121094,145210900,-0.010111977363635005,18.6200008392334,12.801632099448767,-0.0025104755198395168,0.01613944977240034,0.009690607845630084,-1.1503753662109375,
2012-07-24,135.19000244140625,135.25,133.02999877929688,111.646240234375,173301200,-0.008587138898106472,20.469999313354492,12.685893402050732,-0.017820742319844984,0.19344484470518397,0.009777904969825084,-0.9670257568359375,
2012-07-25,134.2100067138672,134.55999755859375,133.25,111.6712646484375,129122300,0.00022414023087535817,19.34000015258789,12.681911789060385,-0.02482350255830179,-0.25492552850182226,0.009043188319734661,0.0250244140625,
2012-07-26,135.88999938964844,136.4600067138672,135.25999450683594,113.51358032226562,156526500,0.01649767001052682,17.530000686645508,12.891682971102618,-0.011326539128696633,0.21223444749667553,0.009627019473905919,1.842315673828125,
2012-07-27,136.88999938964844,139.07000732421875,136.13999938964844,115.60594940185547,236768900,0.018432764376294042,16.700000762939453,13.137663573460742,0.016194172606038837,0.5126441848504886,0.010195489569895615,2.0923690795898438,
2012-07-30,138.52000427246094,139.33999633789062,138.27000427246094,115.60594940185547,106782000,0.0,18.030000686645508,13.131313357799296,0.026574874499049717,-0.549003268588062,0.010146720952295065,0.0,
2012-07-31,138.49000549316406,138.8699951171875,137.7100067138672,114.79736328125,120575900,-0.006994329658543408,18.93000030517578,13.074627731881193,0.028224175218618752,0.12917813863759808,0.008869500938661528,-0.8085861206054688,
2012-08-01,138.6999969482422,138.72999572753906,137.39999389648438,114.697265625,138293800,-0.0008719508304799728,18.959999084472656,13.036711575395362,0.027097400446649544,0.14694395812098437,0.008857116926958751,-0.10009765625,
2012-08-02,136.5500030517578,137.57000732421875,135.5800018310547,113.9053726196289,199556600,-0.006904201255853559,17.56999969482422,12.999766497714583,0.003451501540617352,0.4429902135887509,0.008875891291518279,-0.7918930053710938,
2012-08-03,138.55999755859375,139.63999938964844,136.67999267578125,116.16450500488281,157825000,0.01983341376528358,15.640000343322754,13.24728576828217,0.004831547216361365,-0.2091216226373871,0.009827565836241206,2.2591323852539062,
2012-08-06,139.72000122070312,140.1699981689453,139.55999755859375,116.38951873779297,86326200,0.0019370265719351742,15.949999809265137,13.27814226388785,0.006777932623638128,-0.4530258197370506,0.009533006594296949,0.22501373291015625,
2012-08-07,140.17999267578125,140.9199981689453,140.02999877929688,116.9730453491211,109545100,0.005013566665248659,15.989999771118164,13.34595052321994,0.018952369685885095,0.2689670111738962,0.00954142732866483,0.583526611328125,
